Order_Line,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Payment_Mode
6343,OF-2022-130393,5/24/2022,5/26/2022,Second Class,JM-15865,FUR-CH-10002647,248.43,5,0.3,-17.745,Offline
6344,OF-2022-130393,5/24/2022,5/26/2022,Second Class,JM-15865,OFF-AP-10004859,11.648,4,0.8,-30.8672,Online
6345,OF-2022-130393,5/24/2022,5/26/2022,Second Class,JM-15865,FUR-CH-10004477,85.246,2,0.3,-1.2178,Offline
6346,OF-2022-142594,5/24/2022,5/29/2022,Second Class,EJ-14155,TEC-PH-10000193,137.94,3,0,35.8644,Online
6347,OF-2022-142594,5/24/2022,5/29/2022,Second Class,EJ-14155,FUR-FU-10002045,111.15,5,0,48.906,Online
6348,OF-2022-142594,5/24/2022,5/29/2022,Second Class,EJ-14155,OFF-AP-10002945,901.95,3,0,297.6435,Online
6349,OF-2022-142594,5/24/2022,5/29/2022,Second Class,EJ-14155,FUR-TA-10001095,366.009,3,0.3,-47.0583,Offline
6350,OF-2022-143805,5/24/2022,5/26/2022,Second Class,JD-15895,OFF-AP-10002945,2104.55,7,0,694.5015,Online
6351,OF-2022-143805,5/24/2022,5/26/2022,Second Class,JD-15895,OFF-SU-10004664,40.7,5,0,11.803,Offline
6352,ON-2022-155768,5/24/2022,5/24/2022,Same Day,LB-16795,FUR-FU-10000448,31.96,2,0,1.598,Online
6353,ON-2022-155768,5/24/2022,5/24/2022,Same Day,LB-16795,OFF-PA-10001357,47.9,1,0,22.992,Online
6354,ON-2022-155768,5/24/2022,5/24/2022,Same Day,LB-16795,OFF-ST-10002292,1112.94,3,0,222.588,Online
6355,ON-2022-155768,5/24/2022,5/24/2022,Same Day,LB-16795,OFF-EN-10001219,22.92,3,0,11.2308,COD
6356,OF-2022-104689,5/24/2022,5/28/2022,Standard Class,FH-14365,OFF-AR-10001149,23.04,8,0,6.912,Offline
6357,ON-2022-108455,5/25/2022,5/31/2022,Standard Class,MK-18160,OFF-PA-10002262,25.92,4,0,12.4416,Online
6358,ON-2022-108455,5/25/2022,5/31/2022,Standard Class,MK-18160,OFF-PA-10002464,40.46,7,0,19.8254,Offline
6359,ON-2022-108455,5/25/2022,5/31/2022,Standard Class,MK-18160,OFF-ST-10002214,33.87,3,0,8.8062,Online
6360,ON-2022-113985,5/25/2022,5/30/2022,Standard Class,KD-16495,OFF-BI-10002353,24.704,2,0.2,9.264,Online
6361,ON-2022-113985,5/25/2022,5/30/2022,Standard Class,KD-16495,OFF-AP-10001303,59.7,3,0,26.865,Offline
6362,ON-2022-113985,5/25/2022,5/30/2022,Standard Class,KD-16495,FUR-FU-10003026,14.52,3,0,5.6628,Online
6363,ON-2022-113985,5/25/2022,5/30/2022,Standard Class,KD-16495,OFF-BI-10000632,104.184,3,0.2,33.8598,Offline
6364,OF-2022-163804,5/25/2022,5/31/2022,Standard Class,DB-13270,OFF-ST-10000142,2079.4,5,0,582.232,Online
6365,OF-2022-163804,5/25/2022,5/31/2022,Standard Class,DB-13270,TEC-PH-10000441,629.95,5,0,176.386,Offline
6366,OF-2022-163804,5/25/2022,5/31/2022,Standard Class,DB-13270,FUR-FU-10004864,72.42,6,0,23.8986,Online
6367,ON-2022-155103,5/25/2022,5/30/2022,Standard Class,JF-15190,OFF-BI-10004318,415.176,3,0.2,134.9322,Offline
6368,ON-2022-155103,5/25/2022,5/30/2022,Standard Class,JF-15190,OFF-BI-10004236,35.232,3,0.2,11.4504,Offline
6369,ON-2022-155103,5/25/2022,5/30/2022,Standard Class,JF-15190,OFF-PA-10000062,54.96,1,0,26.9304,Online
6370,OF-2022-143154,5/25/2022,5/31/2022,Standard Class,AS-10225,TEC-AC-10002942,165.6,3,0.2,-6.21,Online
6371,OF-2022-105354,5/25/2022,5/29/2022,Standard Class,PW-19030,OFF-BI-10001107,115.84,8,0,54.4448,Offline
6372,OF-2022-164770,5/25/2022,5/27/2022,Second Class,MY-18295,FUR-BO-10003893,781.864,10,0.32,-137.976,COD
6373,OF-2022-164770,5/25/2022,5/27/2022,Second Class,MY-18295,OFF-PA-10003893,30.816,9,0.2,9.63,Offline
6374,ON-2022-150861,5/26/2022,5/29/2022,First Class,EG-13900,OFF-PA-10001954,182.72,8,0,84.0512,Online
6375,ON-2022-150861,5/26/2022,5/29/2022,First Class,EG-13900,FUR-TA-10002228,400.032,2,0.4,-153.3456,Offline
6376,ON-2022-150861,5/26/2022,5/29/2022,First Class,EG-13900,OFF-ST-10004634,33.63,3,0,10.089,Offline
6377,ON-2022-150861,5/26/2022,5/29/2022,First Class,EG-13900,FUR-CH-10002965,542.646,3,0.1,102.4998,COD
6378,ON-2022-150861,5/26/2022,5/29/2022,First Class,EG-13900,OFF-LA-10001317,6.3,2,0,3.024,Offline
6379,ON-2022-161683,5/26/2022,5/31/2022,Standard Class,CJ-12010,OFF-AP-10000179,394.816,4,0.2,93.7688,Online
6380,ON-2022-161683,5/26/2022,5/31/2022,Standard Class,CJ-12010,OFF-BI-10001072,18.192,4,0.7,-14.5536,Online
6381,OF-2022-153598,5/26/2022,5/29/2022,First Class,NM-18520,TEC-AC-10003870,1649.95,5,0,659.98,COD
6382,OF-2022-153598,5/26/2022,5/29/2022,First Class,NM-18520,FUR-FU-10001085,111.9,6,0,51.474,Online
6383,OF-2022-122063,5/26/2022,5/30/2022,Standard Class,MM-17920,FUR-TA-10004575,581.96,2,0,104.7528,COD
6384,OF-2022-122063,5/26/2022,5/30/2022,Standard Class,MM-17920,FUR-CH-10004754,29.98,1,0,8.0946,Offline
6385,OF-2022-161025,5/26/2022,6/1/2022,Standard Class,GM-14440,OFF-ST-10001932,772.68,4,0,108.1752,Online
6386,OF-2022-149762,5/26/2022,5/30/2022,Standard Class,RD-19720,FUR-TA-10004147,268.704,3,0.2,6.7176,Offline
6387,OF-2022-149762,5/26/2022,5/30/2022,Standard Class,RD-19720,OFF-AR-10001662,21.92,8,0,5.9184,Offline
6388,OF-2022-149762,5/26/2022,5/30/2022,Standard Class,RD-19720,OFF-ST-10001558,48.72,3,0,7.308,Offline
6389,OF-2022-149762,5/26/2022,5/30/2022,Standard Class,RD-19720,FUR-BO-10001337,205.666,2,0.15,-12.098,Online
6390,OF-2022-126004,5/27/2022,5/28/2022,First Class,BM-11140,FUR-FU-10001602,113.79,3,0,20.4822,Offline
6391,OF-2022-126004,5/27/2022,5/28/2022,First Class,BM-11140,TEC-AC-10001432,78.15,1,0,34.386,Online
6392,OF-2022-126004,5/27/2022,5/28/2022,First Class,BM-11140,OFF-BI-10004656,1.728,1,0.2,0.6048,Offline
6393,OF-2022-126004,5/27/2022,5/28/2022,First Class,BM-11140,OFF-PA-10001685,40.56,4,0,19.8744,Online
6394,OF-2022-126004,5/27/2022,5/28/2022,First Class,BM-11140,OFF-ST-10001418,182.94,3,0,3.6588,Offline
6395,OF-2022-126004,5/27/2022,5/28/2022,First Class,BM-11140,OFF-ST-10000676,193.86,2,0,11.6316,Online
6396,OF-2022-139885,5/27/2022,5/31/2022,Standard Class,EB-13840,OFF-ST-10003324,212.88,6,0,0,Online
6397,OF-2022-105277,5/27/2022,5/31/2022,Standard Class,LM-17065,OFF-BI-10000301,15.528,3,0.2,5.823,Offline
6398,OF-2022-112060,5/27/2022,6/1/2022,Standard Class,KT-16465,OFF-PA-10000994,104.85,1,0,50.328,Online
6399,OF-2022-161389,5/28/2022,6/2/2022,Standard Class,IM-15070,OFF-BI-10003656,407.976,3,0.2,132.5922,COD
6400,OF-2022-114489,5/28/2022,6/1/2022,Standard Class,JE-16165,TEC-PH-10000215,384.45,11,0,103.8015,COD
6401,OF-2022-114489,5/28/2022,6/1/2022,Standard Class,JE-16165,TEC-PH-10001448,149.97,3,0,5.9988,Online
6402,OF-2022-114489,5/28/2022,6/1/2022,Standard Class,JE-16165,FUR-CH-10000454,1951.84,8,0,585.552,Offline
6403,OF-2022-114489,5/28/2022,6/1/2022,Standard Class,JE-16165,OFF-BI-10002735,171.55,5,0,80.6285,Online
6404,OF-2022-124772,5/28/2022,5/29/2022,First Class,JG-15160,FUR-FU-10004748,191.82,3,0,74.8098,COD
6405,OF-2022-108434,5/28/2022,5/30/2022,Second Class,JG-15160,OFF-ST-10002615,465.18,3,0,120.9468,Online
6406,OF-2022-143749,5/28/2022,5/30/2022,First Class,AG-10300,FUR-BO-10002853,81.94,1,0,20.485,Offline
6407,OF-2022-140564,5/28/2022,6/2/2022,Second Class,TC-21475,OFF-AR-10000034,33.92,8,0,13.2288,Online
6408,OF-2022-109722,5/28/2022,5/30/2022,Second Class,TP-21130,TEC-PH-10000560,699.98,2,0,195.9944,Online
6409,OF-2022-109722,5/28/2022,5/30/2022,Second Class,TP-21130,OFF-ST-10000060,584.82,9,0,70.1784,Online
6410,OF-2022-145009,5/28/2022,5/31/2022,Second Class,RF-19345,OFF-LA-10004853,11.952,3,0.2,3.8844,Online
6411,OF-2022-163636,5/28/2022,6/1/2022,Second Class,MP-18175,OFF-AR-10001547,3.536,2,0.2,0.3094,Online
6412,OF-2022-146374,5/28/2022,6/2/2022,Second Class,HE-14800,FUR-FU-10002671,13.4,1,0,6.432,Offline
6413,OF-2022-146374,5/28/2022,6/2/2022,Second Class,HE-14800,OFF-PA-10000349,4.98,1,0,2.3406,Offline
6414,OF-2022-146374,5/28/2022,6/2/2022,Second Class,HE-14800,OFF-EN-10004483,109.69,7,0,51.5543,Offline
6415,ON-2022-114776,5/29/2022,5/30/2022,First Class,GG-14650,OFF-PA-10004100,19.44,3,0,9.3312,Online
6416,ON-2022-169040,5/29/2022,6/4/2022,Standard Class,GT-14710,TEC-PH-10002310,156.792,1,0.2,13.7193,Online
6417,ON-2022-169040,5/29/2022,6/4/2022,Standard Class,GT-14710,TEC-PH-10002834,431.976,3,0.2,26.9985,Offline
6418,ON-2022-169040,5/29/2022,6/4/2022,Standard Class,GT-14710,OFF-EN-10000927,35.89,1,0,16.1505,Online
6419,ON-2022-169040,5/29/2022,6/4/2022,Standard Class,GT-14710,OFF-BI-10001636,47.208,7,0.2,15.3426,Offline
6420,ON-2022-169040,5/29/2022,6/4/2022,Standard Class,GT-14710,OFF-PA-10001736,248.08,7,0,116.5976,COD
6421,ON-2022-169040,5/29/2022,6/4/2022,Standard Class,GT-14710,OFF-PA-10000482,189.7,5,0,89.159,Online
6422,ON-2022-169040,5/29/2022,6/4/2022,Standard Class,GT-14710,OFF-BI-10001658,59.808,3,0.2,19.4376,Offline
6423,OF-2022-162390,5/29/2022,6/4/2022,Standard Class,DP-13105,OFF-BI-10004318,968.744,7,0.2,314.8418,Offline
6424,OF-2022-162390,5/29/2022,6/4/2022,Standard Class,DP-13105,OFF-BI-10001721,222.352,13,0.2,77.8232,Offline
6425,OF-2022-162390,5/29/2022,6/4/2022,Standard Class,DP-13105,TEC-CO-10004202,479.984,2,0.2,89.997,Online
6426,ON-2022-103674,5/29/2022,6/2/2022,Standard Class,AP-10720,TEC-PH-10004080,271.96,5,0.2,27.196,Offline
6427,ON-2022-103674,5/29/2022,6/2/2022,Standard Class,AP-10720,OFF-AR-10004752,18.69,7,0,5.2332,Offline
6428,ON-2022-103674,5/29/2022,6/2/2022,Standard Class,AP-10720,OFF-PA-10000743,13.36,2,0,6.4128,Online
6429,ON-2022-103674,5/29/2022,6/2/2022,Standard Class,AP-10720,TEC-PH-10002496,249.584,2,0.2,31.198,Offline
6430,ON-2022-103674,5/29/2022,6/2/2022,Standard Class,AP-10720,OFF-FA-10003467,13.86,7,0,0,Online
6431,ON-2022-103674,5/29/2022,6/2/2022,Standard Class,AP-10720,OFF-BI-10003727,13.376,4,0.2,4.6816,Online
6432,ON-2022-103674,5/29/2022,6/2/2022,Standard Class,AP-10720,OFF-BI-10002026,437.472,14,0.2,153.1152,Offline
6433,OF-2022-117590,5/31/2022,6/2/2022,First Class,GH-14485,TEC-PH-10004977,1097.544,7,0.2,123.4737,COD
6434,OF-2022-117590,5/31/2022,6/2/2022,First Class,GH-14485,FUR-FU-10003664,190.92,5,0.6,-147.963,Online
6435,OF-2022-134425,5/31/2022,6/4/2022,Second Class,QJ-19255,TEC-PH-10003555,114.95,5,0,2.299,Offline
6436,OF-2022-124562,5/31/2022,6/4/2022,Standard Class,JP-16135,OFF-BI-10001267,12.957,7,0.7,-9.5018,COD
6437,OF-2022-131289,5/31/2022,6/6/2022,Standard Class,SP-20620,OFF-AR-10003056,8.56,2,0,2.4824,Offline
6438,OF-2022-131289,5/31/2022,6/6/2022,Standard Class,SP-20620,OFF-PA-10003363,45.36,7,0,21.7728,Online
6439,OF-2022-131289,5/31/2022,6/6/2022,Standard Class,SP-20620,FUR-TA-10003954,1421.664,6,0.2,-195.4788,Online
6440,OF-2022-115224,5/31/2022,6/3/2022,Second Class,DB-13615,OFF-ST-10000615,34.05,3,0,9.534,COD
6441,OF-2022-115224,5/31/2022,6/3/2022,Second Class,DB-13615,OFF-ST-10003816,352.38,2,0,81.0474,COD
6442,OF-2022-113733,5/31/2022,6/4/2022,Standard Class,LH-16900,TEC-PH-10002496,249.584,2,0.2,31.198,COD
6443,OF-2022-113733,5/31/2022,6/4/2022,Standard Class,LH-16900,TEC-AC-10002473,68.112,3,0.2,17.8794,Online
6444,OF-2022-113733,5/31/2022,6/4/2022,Standard Class,LH-16900,TEC-AC-10004877,16.56,3,0.2,-2.484,Offline
6445,OF-2022-158302,5/31/2022,6/4/2022,Second Class,JB-16045,OFF-PA-10002615,10.584,3,0.2,3.4398,COD
6446,OF-2022-160108,5/31/2022,6/4/2022,Standard Class,AG-10900,FUR-BO-10003450,405.86,7,0,32.4688,Online
6447,OF-2022-160108,5/31/2022,6/4/2022,Standard Class,AG-10900,FUR-CH-10002335,680.01,3,0,176.8026,Online
6448,OF-2022-137330,6/1/2022,6/5/2022,Standard Class,KB-16585,OFF-AR-10000246,19.46,7,0,5.0596,Online
6449,OF-2022-137330,6/1/2022,6/5/2022,Standard Class,KB-16585,OFF-AP-10001492,60.34,7,0,15.6884,COD
6450,OF-2022-141082,6/1/2022,6/5/2022,Standard Class,FM-14380,OFF-LA-10001404,3.69,1,0,1.7343,Online
6451,OF-2022-141082,6/1/2022,6/5/2022,Standard Class,FM-14380,OFF-LA-10001474,122.12,4,0,56.1752,Online
6452,OF-2022-128923,6/1/2022,6/5/2022,Standard Class,GB-14530,OFF-PA-10002250,9.392,2,0.2,3.2872,Online
6453,OF-2022-128923,6/1/2022,6/5/2022,Standard Class,GB-14530,OFF-AR-10000475,9.328,1,0.2,0.8162,Online
6454,ON-2022-161844,6/1/2022,6/6/2022,Second Class,DK-12835,FUR-TA-10001676,79.974,3,0.4,-29.3238,Online
6455,ON-2022-161844,6/1/2022,6/6/2022,Second Class,DK-12835,OFF-BI-10003712,2.946,2,0.7,-2.0622,COD
6456,OF-2022-133340,6/1/2022,6/5/2022,Standard Class,LH-17155,TEC-PH-10003988,10.9,1,0,3.052,Online
6457,OF-2022-133340,6/1/2022,6/5/2022,Standard Class,LH-17155,TEC-AC-10001109,59.98,2,0,25.1916,COD
6458,OF-2022-133340,6/1/2022,6/5/2022,Standard Class,LH-17155,OFF-AP-10002311,61.929,1,0.1,23.3954,COD
6459,OF-2022-159989,6/1/2022,6/5/2022,Standard Class,EB-13870,TEC-PH-10000169,40.68,3,0.2,-9.153,Online
6460,ON-2022-131114,6/1/2022,6/5/2022,Second Class,RW-19630,OFF-SU-10001664,20.568,3,0.2,1.5426,Online
6461,ON-2022-131114,6/1/2022,6/5/2022,Second Class,RW-19630,OFF-AP-10003971,4.356,2,0.8,-11.7612,Offline
6462,ON-2022-131114,6/1/2022,6/5/2022,Second Class,RW-19630,TEC-AC-10000199,19.04,4,0.2,-1.428,COD
6463,OF-2022-149503,6/1/2022,6/4/2022,First Class,SP-20650,OFF-BI-10002133,273.92,8,0.2,99.296,Online
6464,OF-2022-102092,6/1/2022,6/3/2022,First Class,PM-18940,FUR-TA-10002530,1056.86,7,0,158.529,Online
6465,OF-2022-154739,6/2/2022,6/7/2022,Second Class,LH-17155,FUR-CH-10002965,321.568,2,0.2,28.1372,COD
6466,OF-2022-146941,6/2/2022,6/5/2022,First Class,DL-13315,OFF-ST-10001228,80.58,6,0,22.5624,Online
6467,OF-2022-146941,6/2/2022,6/5/2022,First Class,DL-13315,OFF-EN-10003296,361.92,4,0,162.864,Offline
6468,OF-2022-128412,6/2/2022,6/9/2022,Standard Class,AP-10915,OFF-BI-10001718,153.552,3,0.2,51.8238,Online
6469,OF-2022-128412,6/2/2022,6/9/2022,Standard Class,AP-10915,OFF-AP-10002082,65.34,3,0,22.869,Offline
6470,OF-2022-128412,6/2/2022,6/9/2022,Standard Class,AP-10915,OFF-PA-10001125,123.92,4,0,55.764,COD
6471,OF-2022-128412,6/2/2022,6/9/2022,Standard Class,AP-10915,OFF-AP-10000252,35.1,3,0,12.285,Online
6472,OF-2022-128412,6/2/2022,6/9/2022,Standard Class,AP-10915,TEC-AC-10003038,44.75,5,0,8.5025,Offline
6473,ON-2022-143448,6/2/2022,6/2/2022,Same Day,MH-17455,FUR-CH-10003379,1424.9,5,0,356.225,Online
6474,OF-2022-147123,6/2/2022,6/4/2022,First Class,SJ-20125,OFF-PA-10000575,80.28,12,0,36.9288,Offline
6475,OF-2022-144309,6/2/2022,6/8/2022,Standard Class,CM-12235,OFF-PA-10001776,18.54,2,0,8.7138,COD
6476,OF-2022-144309,6/2/2022,6/8/2022,Standard Class,CM-12235,OFF-BI-10003656,679.96,5,0.2,220.987,Online
6477,OF-2022-127194,6/2/2022,6/8/2022,Standard Class,BW-11110,OFF-PA-10000659,62.82,9,0,29.5254,Offline
6478,OF-2022-100587,6/2/2022,6/6/2022,Standard Class,SL-20155,OFF-PA-10004609,6.48,1,0,3.1104,Offline
6479,OF-2022-105816,6/3/2022,6/9/2022,Standard Class,JM-15265,OFF-FA-10000304,15.26,7,0,6.2566,Online
6480,OF-2022-105816,6/3/2022,6/9/2022,Standard Class,JM-15265,TEC-PH-10002447,1029.95,5,0,298.6855,Offline
6481,ON-2022-135720,6/3/2022,6/5/2022,Second Class,FM-14380,OFF-ST-10001963,243.384,3,0.2,-51.7191,Online
6482,ON-2022-135720,6/3/2022,6/5/2022,Second Class,FM-14380,TEC-AC-10001267,119.8,5,0.2,29.95,Offline
6483,ON-2022-135720,6/3/2022,6/5/2022,Second Class,FM-14380,TEC-PH-10002103,300.768,4,0.2,30.0768,Offline
6484,OF-2022-160745,6/3/2022,6/8/2022,Second Class,AR-10825,FUR-FU-10001935,14.8,4,0,6.068,Online
6485,OF-2022-160745,6/3/2022,6/8/2022,Second Class,AR-10825,TEC-PH-10003273,302.376,3,0.2,22.6782,COD
6486,OF-2022-160745,6/3/2022,6/8/2022,Second Class,AR-10825,TEC-AC-10001142,316,4,0,31.6,Online
6487,ON-2022-148803,6/3/2022,6/3/2022,Same Day,LR-16915,OFF-ST-10001476,85.224,3,0.2,7.4571,Offline
6488,ON-2022-132857,6/3/2022,6/9/2022,Standard Class,CA-12775,OFF-AR-10003251,6.672,3,0.2,1.668,Online
6489,OF-2022-162187,6/3/2022,6/3/2022,Same Day,NS-18640,OFF-ST-10001558,64.96,5,0.2,-4.06,Offline
6490,OF-2022-162187,6/3/2022,6/3/2022,Same Day,NS-18640,OFF-SU-10004782,13.52,2,0.2,1.69,Online
6491,OF-2022-162187,6/3/2022,6/3/2022,Same Day,NS-18640,FUR-CH-10003298,458.43,5,0.3,-137.529,Online
6492,OF-2022-162187,6/3/2022,6/3/2022,Same Day,NS-18640,OFF-AP-10000576,387.136,4,0.2,24.196,Online
6493,OF-2022-162187,6/3/2022,6/3/2022,Same Day,NS-18640,FUR-TA-10003008,328.59,3,0.4,-147.8655,Online
6494,OF-2022-143609,6/3/2022,6/5/2022,First Class,DB-13270,FUR-CH-10004218,403.92,5,0.2,25.245,Offline
6495,OF-2022-165330,6/3/2022,6/3/2022,Same Day,WB-21850,OFF-BI-10004593,209.6,5,0.2,68.12,COD
6496,OF-2022-165330,6/3/2022,6/3/2022,Same Day,WB-21850,OFF-AR-10000914,23.32,2,0,6.0632,Online
6497,OF-2022-165330,6/3/2022,6/3/2022,Same Day,WB-21850,OFF-PA-10000241,30.98,1,0,13.941,Online
6498,OF-2022-165330,6/3/2022,6/3/2022,Same Day,WB-21850,TEC-AC-10000057,119.96,4,0,25.1916,Online
6499,OF-2022-165330,6/3/2022,6/3/2022,Same Day,WB-21850,FUR-CH-10003774,363.92,5,0.2,-31.843,COD
6500,OF-2022-165330,6/3/2022,6/3/2022,Same Day,WB-21850,OFF-BI-10002824,35.808,3,0.2,11.19,Offline
6501,OF-2022-165330,6/3/2022,6/3/2022,Same Day,WB-21850,OFF-BI-10004001,122.688,9,0.2,39.8736,Offline
6502,OF-2022-165330,6/3/2022,6/3/2022,Same Day,WB-21850,FUR-TA-10004619,892.136,7,0.2,111.517,COD
6503,OF-2022-165330,6/3/2022,6/3/2022,Same Day,WB-21850,OFF-ST-10000636,50.22,3,0,2.0088,Online
6504,OF-2022-165330,6/3/2022,6/3/2022,Same Day,WB-21850,OFF-AP-10001469,83.42,2,0,24.1918,Offline
6505,OF-2022-165330,6/3/2022,6/3/2022,Same Day,WB-21850,OFF-BI-10002897,5.872,2,0.2,2.1286,Offline
6506,ON-2022-151260,6/3/2022,6/6/2022,First Class,SC-20695,OFF-AP-10002892,73.536,4,0.2,9.192,Online
6507,ON-2022-108777,6/4/2022,6/4/2022,Same Day,JM-15655,OFF-BI-10003982,18.693,3,0.7,-14.3313,Online
6508,ON-2022-108777,6/4/2022,6/4/2022,Same Day,JM-15655,TEC-AC-10002567,383.952,6,0.2,76.7904,Offline
6509,OF-2022-139395,6/4/2022,6/10/2022,Standard Class,MG-17650,TEC-PH-10002103,657.93,7,0,184.2204,Offline
6510,OF-2022-139395,6/4/2022,6/10/2022,Standard Class,MG-17650,FUR-FU-10003724,33.48,4,0,8.7048,Offline
6511,OF-2022-139395,6/4/2022,6/10/2022,Standard Class,MG-17650,OFF-AR-10003732,13.9,5,0,3.614,Offline
6512,OF-2022-139395,6/4/2022,6/10/2022,Standard Class,MG-17650,OFF-ST-10000885,26.86,2,0,6.715,Online
6513,ON-2022-169369,6/4/2022,6/10/2022,Standard Class,EC-14050,TEC-AC-10001314,249.95,5,0,19.996,COD
6514,ON-2022-169369,6/4/2022,6/10/2022,Standard Class,EC-14050,OFF-PA-10004438,49.12,4,0,23.0864,Online
6515,OF-2022-136686,6/4/2022,6/8/2022,Standard Class,RF-19840,FUR-FU-10004864,383.64,6,0,122.7648,Online
6516,OF-2022-136686,6/4/2022,6/8/2022,Standard Class,RF-19840,OFF-AP-10002350,56.52,3,0,15.8256,Offline
6517,OF-2022-169824,6/4/2022,6/9/2022,Standard Class,NS-18640,FUR-FU-10004864,60.35,5,0,19.9155,Online
6518,OF-2022-169824,6/4/2022,6/9/2022,Standard Class,NS-18640,OFF-SU-10000952,35.52,4,0,9.9456,Offline
6519,OF-2022-169824,6/4/2022,6/9/2022,Standard Class,NS-18640,OFF-AR-10000462,11.2,7,0,4.816,Offline
6520,OF-2022-100153,6/5/2022,6/9/2022,Standard Class,KH-16630,TEC-AC-10001772,63.88,4,0,24.9132,Offline
6521,OF-2022-142958,6/5/2022,6/12/2022,Standard Class,RW-19630,OFF-BI-10001759,6.096,2,0.2,2.2098,Online
6522,OF-2022-142958,6/5/2022,6/12/2022,Standard Class,RW-19630,FUR-TA-10000577,1114.272,4,0.2,41.7852,Online
6523,OF-2022-102792,6/5/2022,6/11/2022,Standard Class,JC-15340,OFF-AR-10004757,9.84,3,0,3.2472,Offline
6524,OF-2022-146143,6/6/2022,6/11/2022,Standard Class,MC-17845,FUR-FU-10002045,133.38,6,0,58.6872,Offline
6525,OF-2022-129126,6/6/2022,6/11/2022,Standard Class,PK-19075,OFF-PA-10001471,14.62,2,0,6.7252,COD
6526,OF-2022-129126,6/6/2022,6/11/2022,Standard Class,PK-19075,OFF-LA-10003190,5.76,2,0,2.8224,Offline
6527,OF-2022-129126,6/6/2022,6/11/2022,Standard Class,PK-19075,OFF-FA-10000621,21.48,6,0,10.5252,Online
6528,OF-2022-129126,6/6/2022,6/11/2022,Standard Class,PK-19075,FUR-FU-10002937,396.92,4,0,198.46,Online
6529,OF-2022-129126,6/6/2022,6/11/2022,Standard Class,PK-19075,OFF-ST-10004507,17.15,1,0,4.6305,Online
6530,OF-2022-129126,6/6/2022,6/11/2022,Standard Class,PK-19075,OFF-BI-10000279,23.12,2,0.2,7.803,Online
6531,OF-2022-146325,6/6/2022,6/9/2022,First Class,DS-13180,FUR-CH-10001146,81.424,2,0.2,-9.1602,COD
6532,OF-2022-146325,6/6/2022,6/9/2022,First Class,DS-13180,OFF-ST-10001590,134.8,10,0,35.048,Online
6533,OF-2022-142335,6/7/2022,6/11/2022,Standard Class,MP-17965,FUR-TA-10000198,1652.94,3,0,231.4116,Online
6534,OF-2022-142335,6/7/2022,6/11/2022,Standard Class,MP-17965,OFF-ST-10000036,296.37,3,0,80.0199,Offline
6535,ON-2022-116442,6/7/2022,6/14/2022,Standard Class,BP-11230,FUR-FU-10002364,14.76,2,0,4.2804,Online
6536,ON-2022-127334,6/7/2022,6/13/2022,Standard Class,MP-18175,FUR-TA-10003473,564.195,3,0.5,-304.6653,Offline
6537,ON-2022-127334,6/7/2022,6/13/2022,Standard Class,MP-18175,OFF-AP-10001205,87.168,2,0.2,8.7168,Offline
6538,OF-2022-113600,6/7/2022,6/9/2022,Second Class,SH-20395,OFF-BI-10000201,2.214,3,0.7,-1.476,COD
6539,OF-2022-100307,6/7/2022,6/11/2022,Standard Class,TC-21475,OFF-PA-10002552,19.44,3,0,9.3312,Online
6540,ON-2022-100419,6/8/2022,6/12/2022,Second Class,CC-12670,OFF-BI-10002194,4.788,3,0.8,-7.9002,Online
6541,ON-2022-104794,6/8/2022,6/11/2022,First Class,KD-16495,OFF-FA-10001754,3.68,2,0,1.8032,Offline
6542,OF-2022-118332,6/8/2022,6/15/2022,Standard Class,PK-19075,FUR-CH-10001708,563.92,5,0.2,7.049,Online
6543,OF-2022-130442,6/8/2022,6/11/2022,First Class,SF-20065,OFF-AP-10004859,34.944,3,0.2,3.0576,COD
6544,OF-2022-155446,6/8/2022,6/15/2022,Standard Class,TN-21040,TEC-AC-10001445,21.21,7,0,4.4541,Online
6545,OF-2022-155530,6/9/2022,6/13/2022,Standard Class,CM-12160,FUR-TA-10004256,2003.52,6,0.2,-325.572,Online
6546,OF-2022-155383,6/9/2022,6/14/2022,Standard Class,SC-20680,OFF-ST-10001328,46.53,3,0,13.0284,Online
6547,OF-2022-147109,6/9/2022,6/13/2022,Standard Class,AH-10075,OFF-PA-10001972,51.84,10,0.2,18.144,Online
6548,OF-2022-147109,6/9/2022,6/13/2022,Standard Class,AH-10075,TEC-AC-10002942,165.6,3,0.2,-6.21,Online
6549,OF-2022-131639,6/9/2022,6/15/2022,Standard Class,NS-18640,OFF-BI-10001636,13.488,2,0.2,4.3836,Offline
6550,OF-2022-131639,6/9/2022,6/15/2022,Standard Class,NS-18640,OFF-BI-10000948,11.416,1,0.2,3.8529,COD
6551,OF-2022-117121,6/9/2022,6/13/2022,Standard Class,AB-10105,OFF-BI-10000545,9892.74,13,0,4946.37,Online
6552,OF-2022-112697,6/10/2022,6/12/2022,Second Class,AH-10195,OFF-BI-10000778,254.058,7,0.7,-169.372,Online
6553,OF-2022-112697,6/10/2022,6/12/2022,Second Class,AH-10195,OFF-AP-10002684,194.528,2,0.2,24.316,Online
6554,OF-2022-112697,6/10/2022,6/12/2022,Second Class,AH-10195,OFF-SU-10000646,961.48,5,0.2,-204.3145,Online
